block,stationID,status,payType,weekDay,holiday,flow
96,51,1,3,3,0,7.0
97,51,1,3,3,0,18.0
98,51,1,3,3,0,39.0
99,51,1,3,3,0,19.0
100,51,1,3,3,0,24.0
101,51,1,3,3,0,56.0
102,51,1,3,3,0,36.0
103,51,1,3,3,0,20.0
104,51,1,3,3,0,31.0
105,51,1,3,3,0,22.0
106,51,1,3,3,0,16.0
107,51,1,3,3,0,14.0
108,51,1,3,3,0,20.0
109,51,1,3,3,0,14.0
110,51,1,3,3,0,27.0
111,51,1,3,3,0,19.0
112,51,1,3,3,0,11.0
113,51,1,3,3,0,9.0
114,51,1,3,3,0,12.0
115,51,1,3,3,0,11.0
116,51,1,3,3,0,13.0
117,51,1,3,3,0,7.0
118,51,1,3,3,0,17.0
119,51,1,3,3,0,5.0
120,51,1,3,3,0,17.0
121,51,1,3,3,0,13.0
122,51,1,3,3,0,13.0
123,51,1,3,3,0,11.0
124,51,1,3,3,0,18.0
125,51,1,3,3,0,30.0
126,51,1,3,3,0,10.0
127,51,1,3,3,0,13.0
128,51,1,3,3,0,7.0
129,51,1,3,3,0,11.0
130,51,1,3,3,0,6.0
131,51,1,3,3,0,7.0
132,51,1,3,3,0,5.0
133,51,1,3,3,0,10.0
134,51,1,3,3,0,3.0
135,51,1,3,3,0,6.0
136,51,1,3,3,0,11.0
137,51,1,3,3,0,6.0
138,51,1,3,3,0,1.0
139,51,1,3,3,0,0.0
140,51,1,3,3,0,2.0
141,51,1,3,3,0,0.0
142,51,1,3,3,0,0.0
143,51,1,3,3,0,0.0
0,52,0,0,3,0,0.0
1,52,0,0,3,0,0.0
2,52,0,0,3,0,0.0
3,52,0,0,3,0,0.0
4,52,0,0,3,0,0.0
5,52,0,0,3,0,0.0
6,52,0,0,3,0,0.0
7,52,0,0,3,0,0.0
8,52,0,0,3,0,0.0
9,52,0,0,3,0,0.0
10,52,0,0,3,0,0.0
11,52,0,0,3,0,0.0
12,52,0,0,3,0,0.0
13,52,0,0,3,0,0.0
14,52,0,0,3,0,0.0
15,52,0,0,3,0,0.0
16,52,0,0,3,0,0.0
17,52,0,0,3,0,0.0
18,52,0,0,3,0,0.0
19,52,0,0,3,0,0.0
20,52,0,0,3,0,0.0
21,52,0,0,3,0,0.0
22,52,0,0,3,0,0.0
23,52,0,0,3,0,0.0
24,52,0,0,3,0,0.0
25,52,0,0,3,0,0.0
26,52,0,0,3,0,0.0
27,52,0,0,3,0,0.0
28,52,0,0,3,0,0.0
29,52,0,0,3,0,0.0
30,52,0,0,3,0,0.0
31,52,0,0,3,0,0.0
32,52,0,0,3,0,0.0
33,52,0,0,3,0,0.0
34,52,0,0,3,0,0.0
35,52,0,0,3,0,0.0
36,52,0,0,3,0,0.0
37,52,0,0,3,0,2.0
38,52,0,0,3,0,2.0
39,52,0,0,3,0,2.0
40,52,0,0,3,0,11.0
41,52,0,0,3,0,10.0
42,52,0,0,3,0,20.0
43,52,0,0,3,0,23.0
44,52,0,0,3,0,50.0
45,52,0,0,3,0,99.0
46,52,0,0,3,0,164.0
47,52,0,0,3,0,204.0
48,52,0,0,3,0,248.0
49,52,0,0,3,0,272.0
50,52,0,0,3,0,217.0
51,52,0,0,3,0,183.0
52,52,0,0,3,0,131.0
53,52,0,0,3,0,64.0
54,52,0,0,3,0,77.0
55,52,0,0,3,0,67.0
56,52,0,0,3,0,42.0
57,52,0,0,3,0,40.0
58,52,0,0,3,0,39.0
59,52,0,0,3,0,32.0
60,52,0,0,3,0,29.0
61,52,0,0,3,0,25.0
62,52,0,0,3,0,23.0
63,52,0,0,3,0,21.0
64,52,0,0,3,0,26.0
65,52,0,0,3,0,11.0
66,52,0,0,3,0,17.0
67,52,0,0,3,0,10.0
68,52,0,0,3,0,15.0
69,52,0,0,3,0,18.0
70,52,0,0,3,0,10.0
71,52,0,0,3,0,9.0
72,52,0,0,3,0,12.0
73,52,0,0,3,0,8.0
74,52,0,0,3,0,13.0
75,52,0,0,3,0,17.0
76,52,0,0,3,0,14.0
77,52,0,0,3,0,13.0
78,52,0,0,3,0,20.0
79,52,0,0,3,0,24.0
80,52,0,0,3,0,20.0
81,52,0,0,3,0,16.0
82,52,0,0,3,0,26.0
83,52,0,0,3,0,19.0
84,52,0,0,3,0,19.0
85,52,0,0,3,0,21.0
86,52,0,0,3,0,17.0
87,52,0,0,3,0,16.0
88,52,0,0,3,0,21.0
89,52,0,0,3,0,18.0
90,52,0,0,3,0,5.0
91,52,0,0,3,0,17.0
92,52,0,0,3,0,13.0
93,52,0,0,3,0,10.0
94,52,0,0,3,0,12.0
95,52,0,0,3,0,10.0
96,52,0,0,3,0,8.0
97,52,0,0,3,0,19.0
98,52,0,0,3,0,13.0
99,52,0,0,3,0,11.0
100,52,0,0,3,0,12.0
101,52,0,0,3,0,21.0
102,52,0,0,3,0,17.0
103,52,0,0,3,0,28.0
104,52,0,0,3,0,18.0
105,52,0,0,3,0,49.0
106,52,0,0,3,0,42.0
107,52,0,0,3,0,33.0
108,52,0,0,3,0,43.0
109,52,0,0,3,0,43.0
110,52,0,0,3,0,33.0
111,52,0,0,3,0,24.0
112,52,0,0,3,0,22.0
113,52,0,0,3,0,19.0
114,52,0,0,3,0,17.0
115,52,0,0,3,0,6.0
116,52,0,0,3,0,9.0
117,52,0,0,3,0,9.0
118,52,0,0,3,0,17.0
119,52,0,0,3,0,9.0
120,52,0,0,3,0,5.0
121,52,0,0,3,0,9.0
122,52,0,0,3,0,10.0
123,52,0,0,3,0,15.0
124,52,0,0,3,0,7.0
125,52,0,0,3,0,7.0
126,52,0,0,3,0,6.0
127,52,0,0,3,0,9.0
128,52,0,0,3,0,8.0
129,52,0,0,3,0,6.0
130,52,0,0,3,0,7.0
131,52,0,0,3,0,9.0
132,52,0,0,3,0,7.0
133,52,0,0,3,0,2.0
134,52,0,0,3,0,13.0
135,52,0,0,3,0,4.0
136,52,0,0,3,0,8.0
137,52,0,0,3,0,4.0
138,52,0,0,3,0,4.0
139,52,0,0,3,0,2.0
140,52,0,0,3,0,1.0
141,52,0,0,3,0,0.0
142,52,0,0,3,0,2.0
143,52,0,0,3,0,0.0
0,52,0,1,3,0,0.0
1,52,0,1,3,0,0.0
2,52,0,1,3,0,0.0
3,52,0,1,3,0,0.0
4,52,0,1,3,0,0.0
5,52,0,1,3,0,0.0
6,52,0,1,3,0,0.0
7,52,0,1,3,0,0.0
8,52,0,1,3,0,0.0
9,52,0,1,3,0,0.0
10,52,0,1,3,0,0.0
11,52,0,1,3,0,0.0
12,52,0,1,3,0,0.0
13,52,0,1,3,0,0.0
14,52,0,1,3,0,0.0
15,52,0,1,3,0,0.0
16,52,0,1,3,0,0.0
17,52,0,1,3,0,0.0
18,52,0,1,3,0,0.0
19,52,0,1,3,0,0.0
20,52,0,1,3,0,0.0
21,52,0,1,3,0,0.0
22,52,0,1,3,0,0.0
23,52,0,1,3,0,0.0
24,52,0,1,3,0,0.0
25,52,0,1,3,0,0.0
26,52,0,1,3,0,0.0
27,52,0,1,3,0,0.0
28,52,0,1,3,0,0.0
29,52,0,1,3,0,0.0
30,52,0,1,3,0,0.0
31,52,0,1,3,0,0.0
32,52,0,1,3,0,0.0
33,52,0,1,3,0,0.0
34,52,0,1,3,0,0.0
35,52,0,1,3,0,0.0
36,52,0,1,3,0,0.0
37,52,0,1,3,0,1.0
38,52,0,1,3,0,3.0
39,52,0,1,3,0,5.0
40,52,0,1,3,0,12.0
41,52,0,1,3,0,12.0
42,52,0,1,3,0,46.0
43,52,0,1,3,0,45.0
44,52,0,1,3,0,57.0
45,52,0,1,3,0,107.0
46,52,0,1,3,0,131.0
47,52,0,1,3,0,199.0
48,52,0,1,3,0,262.0
49,52,0,1,3,0,259.0
50,52,0,1,3,0,262.0
51,52,0,1,3,0,245.0
52,52,0,1,3,0,231.0
53,52,0,1,3,0,110.0
54,52,0,1,3,0,144.0
55,52,0,1,3,0,132.0
56,52,0,1,3,0,90.0
57,52,0,1,3,0,88.0
58,52,0,1,3,0,94.0
59,52,0,1,3,0,71.0
60,52,0,1,3,0,84.0
61,52,0,1,3,0,85.0
62,52,0,1,3,0,89.0
63,52,0,1,3,0,73.0
64,52,0,1,3,0,55.0
65,52,0,1,3,0,53.0
66,52,0,1,3,0,67.0
67,52,0,1,3,0,64.0
68,52,0,1,3,0,71.0
69,52,0,1,3,0,42.0
70,52,0,1,3,0,78.0
71,52,0,1,3,0,57.0
72,52,0,1,3,0,46.0
73,52,0,1,3,0,40.0
74,52,0,1,3,0,46.0
75,52,0,1,3,0,49.0
76,52,0,1,3,0,47.0
77,52,0,1,3,0,52.0
78,52,0,1,3,0,40.0
79,52,0,1,3,0,77.0
80,52,0,1,3,0,67.0
81,52,0,1,3,0,62.0
82,52,0,1,3,0,82.0
83,52,0,1,3,0,53.0
84,52,0,1,3,0,66.0
85,52,0,1,3,0,65.0
86,52,0,1,3,0,66.0
87,52,0,1,3,0,42.0
88,52,0,1,3,0,65.0
89,52,0,1,3,0,50.0
90,52,0,1,3,0,51.0
91,52,0,1,3,0,53.0
92,52,0,1,3,0,43.0
93,52,0,1,3,0,63.0
94,52,0,1,3,0,32.0
95,52,0,1,3,0,48.0
96,52,0,1,3,0,36.0
97,52,0,1,3,0,63.0
98,52,0,1,3,0,46.0
99,52,0,1,3,0,42.0
100,52,0,1,3,0,57.0
101,52,0,1,3,0,40.0
102,52,0,1,3,0,49.0
103,52,0,1,3,0,44.0
104,52,0,1,3,0,50.0
105,52,0,1,3,0,59.0
106,52,0,1,3,0,84.0
107,52,0,1,3,0,76.0
108,52,0,1,3,0,94.0
109,52,0,1,3,0,58.0
110,52,0,1,3,0,72.0
111,52,0,1,3,0,57.0
112,52,0,1,3,0,48.0
113,52,0,1,3,0,75.0
114,52,0,1,3,0,50.0
115,52,0,1,3,0,37.0
116,52,0,1,3,0,29.0
117,52,0,1,3,0,37.0
118,52,0,1,3,0,28.0
119,52,0,1,3,0,32.0
120,52,0,1,3,0,24.0
121,52,0,1,3,0,30.0
122,52,0,1,3,0,33.0
123,52,0,1,3,0,27.0
124,52,0,1,3,0,28.0
125,52,0,1,3,0,38.0
126,52,0,1,3,0,30.0
127,52,0,1,3,0,25.0
128,52,0,1,3,0,32.0
129,52,0,1,3,0,24.0
130,52,0,1,3,0,24.0
131,52,0,1,3,0,21.0
132,52,0,1,3,0,34.0
133,52,0,1,3,0,21.0
134,52,0,1,3,0,35.0
135,52,0,1,3,0,7.0
136,52,0,1,3,0,15.0
137,52,0,1,3,0,15.0
138,52,0,1,3,0,13.0
139,52,0,1,3,0,7.0
140,52,0,1,3,0,4.0
141,52,0,1,3,0,5.0
142,52,0,1,3,0,0.0
143,52,0,1,3,0,0.0
0,52,0,2,3,0,0.0
1,52,0,2,3,0,0.0
2,52,0,2,3,0,0.0
3,52,0,2,3,0,0.0
4,52,0,2,3,0,0.0
5,52,0,2,3,0,0.0
6,52,0,2,3,0,0.0
7,52,0,2,3,0,0.0
8,52,0,2,3,0,0.0
9,52,0,2,3,0,0.0
10,52,0,2,3,0,0.0
11,52,0,2,3,0,0.0
12,52,0,2,3,0,0.0
13,52,0,2,3,0,0.0
14,52,0,2,3,0,0.0
15,52,0,2,3,0,0.0
16,52,0,2,3,0,0.0
17,52,0,2,3,0,0.0
18,52,0,2,3,0,0.0
19,52,0,2,3,0,0.0
20,52,0,2,3,0,0.0
21,52,0,2,3,0,0.0
22,52,0,2,3,0,0.0
23,52,0,2,3,0,0.0
24,52,0,2,3,0,0.0
25,52,0,2,3,0,0.0
26,52,0,2,3,0,0.0
27,52,0,2,3,0,0.0
28,52,0,2,3,0,0.0
29,52,0,2,3,0,0.0
30,52,0,2,3,0,0.0
31,52,0,2,3,0,0.0
32,52,0,2,3,0,0.0
33,52,0,2,3,0,0.0
34,52,0,2,3,0,0.0
35,52,0,2,3,0,0.0
36,52,0,2,3,0,0.0
37,52,0,2,3,0,6.0
38,52,0,2,3,0,14.0
39,52,0,2,3,0,10.0
40,52,0,2,3,0,29.0
41,52,0,2,3,0,28.0
42,52,0,2,3,0,68.0
43,52,0,2,3,0,75.0
44,52,0,2,3,0,94.0
45,52,0,2,3,0,147.0
46,52,0,2,3,0,178.0
47,52,0,2,3,0,222.0
48,52,0,2,3,0,317.0
49,52,0,2,3,0,335.0
50,52,0,2,3,0,265.0
51,52,0,2,3,0,259.0
52,52,0,2,3,0,199.0
53,52,0,2,3,0,159.0
54,52,0,2,3,0,162.0
55,52,0,2,3,0,156.0
56,52,0,2,3,0,110.0
57,52,0,2,3,0,113.0
58,52,0,2,3,0,93.0
59,52,0,2,3,0,77.0
60,52,0,2,3,0,78.0
61,52,0,2,3,0,58.0
62,52,0,2,3,0,75.0
63,52,0,2,3,0,56.0
64,52,0,2,3,0,57.0
65,52,0,2,3,0,52.0
66,52,0,2,3,0,57.0
67,52,0,2,3,0,28.0
68,52,0,2,3,0,35.0
69,52,0,2,3,0,44.0
70,52,0,2,3,0,32.0
71,52,0,2,3,0,30.0
72,52,0,2,3,0,48.0
73,52,0,2,3,0,39.0
74,52,0,2,3,0,40.0
75,52,0,2,3,0,52.0
76,52,0,2,3,0,53.0
77,52,0,2,3,0,49.0
78,52,0,2,3,0,57.0
79,52,0,2,3,0,60.0
80,52,0,2,3,0,48.0
81,52,0,2,3,0,67.0
82,52,0,2,3,0,68.0
83,52,0,2,3,0,67.0
84,52,0,2,3,0,53.0
85,52,0,2,3,0,55.0
86,52,0,2,3,0,58.0
87,52,0,2,3,0,30.0
88,52,0,2,3,0,66.0
89,52,0,2,3,0,57.0
90,52,0,2,3,0,40.0
91,52,0,2,3,0,29.0
92,52,0,2,3,0,22.0
93,52,0,2,3,0,32.0
94,52,0,2,3,0,44.0
95,52,0,2,3,0,33.0
96,52,0,2,3,0,37.0
97,52,0,2,3,0,41.0
98,52,0,2,3,0,37.0
99,52,0,2,3,0,37.0
100,52,0,2,3,0,51.0
101,52,0,2,3,0,35.0
102,52,0,2,3,0,31.0
103,52,0,2,3,0,45.0
104,52,0,2,3,0,40.0
105,52,0,2,3,0,67.0
106,52,0,2,3,0,70.0
107,52,0,2,3,0,70.0
108,52,0,2,3,0,65.0
109,52,0,2,3,0,54.0
110,52,0,2,3,0,42.0
111,52,0,2,3,0,39.0
112,52,0,2,3,0,46.0
113,52,0,2,3,0,46.0
114,52,0,2,3,0,40.0
115,52,0,2,3,0,43.0
116,52,0,2,3,0,28.0
117,52,0,2,3,0,40.0
118,52,0,2,3,0,25.0
119,52,0,2,3,0,20.0
120,52,0,2,3,0,21.0
121,52,0,2,3,0,20.0
122,52,0,2,3,0,31.0
123,52,0,2,3,0,27.0
124,52,0,2,3,0,21.0
125,52,0,2,3,0,23.0
126,52,0,2,3,0,27.0
127,52,0,2,3,0,27.0
128,52,0,2,3,0,18.0
129,52,0,2,3,0,17.0
130,52,0,2,3,0,6.0
131,52,0,2,3,0,18.0
132,52,0,2,3,0,21.0
133,52,0,2,3,0,14.0
134,52,0,2,3,0,24.0
135,52,0,2,3,0,7.0
136,52,0,2,3,0,9.0
137,52,0,2,3,0,10.0
138,52,0,2,3,0,4.0
139,52,0,2,3,0,2.0
140,52,0,2,3,0,2.0
141,52,0,2,3,0,2.0
142,52,0,2,3,0,0.0
143,52,0,2,3,0,2.0
0,52,0,3,3,0,1.0
1,52,0,3,3,0,0.0
2,52,0,3,3,0,0.0
3,52,0,3,3,0,0.0
4,52,0,3,3,0,0.0
5,52,0,3,3,0,0.0
6,52,0,3,3,0,0.0
7,52,0,3,3,0,0.0
8,52,0,3,3,0,0.0
9,52,0,3,3,0,0.0
10,52,0,3,3,0,0.0
11,52,0,3,3,0,0.0
12,52,0,3,3,0,0.0
13,52,0,3,3,0,0.0
14,52,0,3,3,0,0.0
15,52,0,3,3,0,0.0
16,52,0,3,3,0,0.0
17,52,0,3,3,0,0.0
18,52,0,3,3,0,0.0
19,52,0,3,3,0,0.0
20,52,0,3,3,0,0.0
21,52,0,3,3,0,0.0
22,52,0,3,3,0,0.0
23,52,0,3,3,0,0.0
24,52,0,3,3,0,0.0
25,52,0,3,3,0,0.0
26,52,0,3,3,0,0.0
27,52,0,3,3,0,0.0
28,52,0,3,3,0,0.0
29,52,0,3,3,0,0.0
30,52,0,3,3,0,0.0
31,52,0,3,3,0,0.0
32,52,0,3,3,0,0.0
33,52,0,3,3,0,0.0
34,52,0,3,3,0,0.0
35,52,0,3,3,0,1.0
36,52,0,3,3,0,0.0
37,52,0,3,3,0,1.0
38,52,0,3,3,0,2.0
39,52,0,3,3,0,2.0
40,52,0,3,3,0,3.0
41,52,0,3,3,0,5.0
42,52,0,3,3,0,9.0
43,52,0,3,3,0,8.0
44,52,0,3,3,0,18.0
45,52,0,3,3,0,22.0
46,52,0,3,3,0,9.0
47,52,0,3,3,0,23.0
48,52,0,3,3,0,20.0
49,52,0,3,3,0,25.0
50,52,0,3,3,0,15.0
51,52,0,3,3,0,21.0
52,52,0,3,3,0,18.0
53,52,0,3,3,0,19.0
54,52,0,3,3,0,24.0
55,52,0,3,3,0,30.0
56,52,0,3,3,0,26.0
57,52,0,3,3,0,29.0
58,52,0,3,3,0,15.0
59,52,0,3,3,0,19.0
60,52,0,3,3,0,30.0
61,52,0,3,3,0,17.0
62,52,0,3,3,0,18.0
63,52,0,3,3,0,21.0
64,52,0,3,3,0,26.0
65,52,0,3,3,0,28.0
66,52,0,3,3,0,30.0
67,52,0,3,3,0,26.0
68,52,0,3,3,0,43.0
69,52,0,3,3,0,14.0
70,52,0,3,3,0,14.0
71,52,0,3,3,0,11.0
72,52,0,3,3,0,10.0
73,52,0,3,3,0,12.0
74,52,0,3,3,0,16.0
75,52,0,3,3,0,13.0
76,52,0,3,3,0,3.0
77,52,0,3,3,0,7.0
78,52,0,3,3,0,12.0
79,52,0,3,3,0,14.0
80,52,0,3,3,0,17.0
81,52,0,3,3,0,27.0
82,52,0,3,3,0,15.0
83,52,0,3,3,0,11.0
84,52,0,3,3,0,12.0
85,52,0,3,3,0,15.0
86,52,0,3,3,0,21.0
87,52,0,3,3,0,15.0
88,52,0,3,3,0,8.0
89,52,0,3,3,0,13.0
90,52,0,3,3,0,4.0
91,52,0,3,3,0,15.0
92,52,0,3,3,0,5.0
93,52,0,3,3,0,10.0
94,52,0,3,3,0,11.0
95,52,0,3,3,0,12.0
96,52,0,3,3,0,19.0
97,52,0,3,3,0,7.0
98,52,0,3,3,0,15.0
99,52,0,3,3,0,11.0
100,52,0,3,3,0,11.0
101,52,0,3,3,0,12.0
102,52,0,3,3,0,7.0
103,52,0,3,3,0,7.0
104,52,0,3,3,0,8.0
105,52,0,3,3,0,13.0
106,52,0,3,3,0,14.0
107,52,0,3,3,0,17.0
108,52,0,3,3,0,9.0
109,52,0,3,3,0,4.0
110,52,0,3,3,0,12.0
111,52,0,3,3,0,21.0
112,52,0,3,3,0,5.0
113,52,0,3,3,0,7.0
114,52,0,3,3,0,6.0
115,52,0,3,3,0,10.0
116,52,0,3,3,0,13.0
117,52,0,3,3,0,8.0
118,52,0,3,3,0,7.0
119,52,0,3,3,0,10.0
120,52,0,3,3,0,4.0
121,52,0,3,3,0,6.0
122,52,0,3,3,0,2.0
123,52,0,3,3,0,13.0
124,52,0,3,3,0,8.0
125,52,0,3,3,0,8.0
126,52,0,3,3,0,3.0
127,52,0,3,3,0,5.0
128,52,0,3,3,0,10.0
129,52,0,3,3,0,6.0
130,52,0,3,3,0,6.0
131,52,0,3,3,0,3.0
132,52,0,3,3,0,5.0
133,52,0,3,3,0,3.0
134,52,0,3,3,0,3.0
135,52,0,3,3,0,1.0
136,52,0,3,3,0,2.0
137,52,0,3,3,0,2.0
138,52,0,3,3,0,2.0
139,52,0,3,3,0,0.0
140,52,0,3,3,0,2.0
141,52,0,3,3,0,4.0
142,52,0,3,3,0,0.0
143,52,0,3,3,0,0.0
0,52,1,0,3,0,0.0
1,52,1,0,3,0,0.0
2,52,1,0,3,0,0.0
3,52,1,0,3,0,0.0
4,52,1,0,3,0,0.0
5,52,1,0,3,0,0.0
6,52,1,0,3,0,0.0
7,52,1,0,3,0,0.0
8,52,1,0,3,0,0.0
9,52,1,0,3,0,0.0
10,52,1,0,3,0,0.0
11,52,1,0,3,0,0.0
12,52,1,0,3,0,0.0
13,52,1,0,3,0,0.0
14,52,1,0,3,0,0.0
15,52,1,0,3,0,0.0
16,52,1,0,3,0,0.0
17,52,1,0,3,0,0.0
18,52,1,0,3,0,0.0
19,52,1,0,3,0,0.0
20,52,1,0,3,0,0.0
21,52,1,0,3,0,0.0
22,52,1,0,3,0,0.0
23,52,1,0,3,0,0.0
24,52,1,0,3,0,0.0
25,52,1,0,3,0,0.0
26,52,1,0,3,0,0.0
27,52,1,0,3,0,0.0
28,52,1,0,3,0,0.0
29,52,1,0,3,0,0.0
30,52,1,0,3,0,0.0
31,52,1,0,3,0,0.0
32,52,1,0,3,0,0.0
33,52,1,0,3,0,0.0
34,52,1,0,3,0,0.0
35,52,1,0,3,0,0.0
36,52,1,0,3,0,1.0
37,52,1,0,3,0,1.0
38,52,1,0,3,0,0.0
39,52,1,0,3,0,3.0
40,52,1,0,3,0,1.0
41,52,1,0,3,0,5.0
42,52,1,0,3,0,6.0
43,52,1,0,3,0,15.0
44,52,1,0,3,0,20.0
45,52,1,0,3,0,26.0
46,52,1,0,3,0,34.0
47,52,1,0,3,0,36.0
48,52,1,0,3,0,37.0
49,52,1,0,3,0,40.0
50,52,1,0,3,0,40.0
51,52,1,0,3,0,34.0
52,52,1,0,3,0,29.0
53,52,1,0,3,0,16.0
54,52,1,0,3,0,13.0
55,52,1,0,3,0,21.0
56,52,1,0,3,0,20.0
57,52,1,0,3,0,11.0
58,52,1,0,3,0,13.0
59,52,1,0,3,0,15.0
60,52,1,0,3,0,9.0
61,52,1,0,3,0,19.0
62,52,1,0,3,0,15.0
63,52,1,0,3,0,23.0
64,52,1,0,3,0,18.0
65,52,1,0,3,0,12.0
66,52,1,0,3,0,12.0
67,52,1,0,3,0,19.0
68,52,1,0,3,0,18.0
69,52,1,0,3,0,20.0
70,52,1,0,3,0,19.0
71,52,1,0,3,0,12.0
72,52,1,0,3,0,7.0
73,52,1,0,3,0,15.0
74,52,1,0,3,0,19.0
75,52,1,0,3,0,14.0
76,52,1,0,3,0,19.0
77,52,1,0,3,0,16.0
78,52,1,0,3,0,14.0
79,52,1,0,3,0,9.0
80,52,1,0,3,0,11.0
81,52,1,0,3,0,14.0
82,52,1,0,3,0,14.0
83,52,1,0,3,0,18.0
84,52,1,0,3,0,5.0
85,52,1,0,3,0,18.0
86,52,1,0,3,0,15.0
87,52,1,0,3,0,12.0
88,52,1,0,3,0,20.0
89,52,1,0,3,0,31.0
90,52,1,0,3,0,19.0
91,52,1,0,3,0,17.0
92,52,1,0,3,0,16.0
93,52,1,0,3,0,17.0
94,52,1,0,3,0,15.0
95,52,1,0,3,0,16.0
96,52,1,0,3,0,13.0
97,52,1,0,3,0,20.0
98,52,1,0,3,0,28.0
99,52,1,0,3,0,26.0
100,52,1,0,3,0,44.0
101,52,1,0,3,0,45.0
102,52,1,0,3,0,64.0
103,52,1,0,3,0,127.0
104,52,1,0,3,0,106.0
105,52,1,0,3,0,133.0
106,52,1,0,3,0,170.0
107,52,1,0,3,0,129.0
108,52,1,0,3,0,129.0
109,52,1,0,3,0,95.0
110,52,1,0,3,0,70.0
111,52,1,0,3,0,52.0
112,52,1,0,3,0,71.0
113,52,1,0,3,0,27.0
114,52,1,0,3,0,39.0
115,52,1,0,3,0,47.0
116,52,1,0,3,0,37.0
117,52,1,0,3,0,33.0
118,52,1,0,3,0,37.0
119,52,1,0,3,0,26.0
120,52,1,0,3,0,31.0
121,52,1,0,3,0,35.0
122,52,1,0,3,0,31.0
123,52,1,0,3,0,29.0
124,52,1,0,3,0,44.0
125,52,1,0,3,0,20.0
126,52,1,0,3,0,33.0
127,52,1,0,3,0,34.0
128,52,1,0,3,0,29.0
129,52,1,0,3,0,18.0
130,52,1,0,3,0,10.0
131,52,1,0,3,0,18.0
132,52,1,0,3,0,19.0
133,52,1,0,3,0,17.0
134,52,1,0,3,0,21.0
135,52,1,0,3,0,10.0
136,52,1,0,3,0,5.0
137,52,1,0,3,0,5.0
138,52,1,0,3,0,5.0
139,52,1,0,3,0,5.0
140,52,1,0,3,0,6.0
141,52,1,0,3,0,1.0
142,52,1,0,3,0,0.0
143,52,1,0,3,0,0.0
0,52,1,1,3,0,0.0
1,52,1,1,3,0,0.0
2,52,1,1,3,0,0.0
3,52,1,1,3,0,0.0
4,52,1,1,3,0,0.0
5,52,1,1,3,0,0.0
6,52,1,1,3,0,0.0
7,52,1,1,3,0,0.0
8,52,1,1,3,0,0.0
9,52,1,1,3,0,0.0
10,52,1,1,3,0,0.0
11,52,1,1,3,0,0.0
12,52,1,1,3,0,0.0
13,52,1,1,3,0,0.0
14,52,1,1,3,0,0.0
15,52,1,1,3,0,0.0
16,52,1,1,3,0,0.0
17,52,1,1,3,0,0.0
18,52,1,1,3,0,0.0
19,52,1,1,3,0,0.0
20,52,1,1,3,0,0.0
21,52,1,1,3,0,0.0
22,52,1,1,3,0,0.0
23,52,1,1,3,0,0.0
24,52,1,1,3,0,0.0
25,52,1,1,3,0,0.0
26,52,1,1,3,0,0.0
27,52,1,1,3,0,0.0
28,52,1,1,3,0,0.0
29,52,1,1,3,0,0.0
30,52,1,1,3,0,0.0
31,52,1,1,3,0,0.0
32,52,1,1,3,0,0.0
33,52,1,1,3,0,0.0
34,52,1,1,3,0,0.0
35,52,1,1,3,0,1.0
36,52,1,1,3,0,2.0
37,52,1,1,3,0,6.0
38,52,1,1,3,0,8.0
39,52,1,1,3,0,3.0
40,52,1,1,3,0,9.0
41,52,1,1,3,0,12.0
42,52,1,1,3,0,12.0
43,52,1,1,3,0,21.0
44,52,1,1,3,0,24.0
45,52,1,1,3,0,33.0
46,52,1,1,3,0,56.0
47,52,1,1,3,0,60.0
48,52,1,1,3,0,63.0
49,52,1,1,3,0,71.0
50,52,1,1,3,0,78.0
51,52,1,1,3,0,66.0
52,52,1,1,3,0,53.0
53,52,1,1,3,0,49.0
54,52,1,1,3,0,57.0
55,52,1,1,3,0,42.0
56,52,1,1,3,0,41.0
57,52,1,1,3,0,46.0
58,52,1,1,3,0,51.0
59,52,1,1,3,0,49.0
60,52,1,1,3,0,46.0
61,52,1,1,3,0,44.0
62,52,1,1,3,0,57.0
63,52,1,1,3,0,43.0
64,52,1,1,3,0,63.0
65,52,1,1,3,0,49.0
66,52,1,1,3,0,66.0
67,52,1,1,3,0,53.0
68,52,1,1,3,0,47.0
69,52,1,1,3,0,43.0
70,52,1,1,3,0,58.0
71,52,1,1,3,0,67.0
72,52,1,1,3,0,61.0
73,52,1,1,3,0,64.0
74,52,1,1,3,0,51.0
75,52,1,1,3,0,44.0
76,52,1,1,3,0,37.0
77,52,1,1,3,0,43.0
78,52,1,1,3,0,32.0
79,52,1,1,3,0,40.0
80,52,1,1,3,0,45.0
81,52,1,1,3,0,40.0
82,52,1,1,3,0,57.0
83,52,1,1,3,0,50.0
84,52,1,1,3,0,46.0
85,52,1,1,3,0,57.0
86,52,1,1,3,0,56.0
87,52,1,1,3,0,46.0
88,52,1,1,3,0,52.0
89,52,1,1,3,0,47.0
90,52,1,1,3,0,58.0
91,52,1,1,3,0,62.0
92,52,1,1,3,0,52.0
93,52,1,1,3,0,51.0
94,52,1,1,3,0,49.0
95,52,1,1,3,0,73.0
96,52,1,1,3,0,64.0
97,52,1,1,3,0,67.0
98,52,1,1,3,0,98.0
99,52,1,1,3,0,67.0
100,52,1,1,3,0,100.0
101,52,1,1,3,0,137.0
102,52,1,1,3,0,135.0
103,52,1,1,3,0,175.0
104,52,1,1,3,0,137.0
